credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
525,Spain,Female,57,2.0,145965.33,1,1,1,64448.36,0
691,France,Female,33,6.0,0.0,2,1,0,164074.89,0
821,Germany,Male,45,0.0,135827.33,2,1,1,131778.58,0
616,Germany,Female,45,6.0,128352.59,3,1,1,144000.59,1
749,France,Male,24,1.0,0.0,3,1,1,47911.03,0
681,France,Male,29,8.0,0.0,1,1,0,66367.33,0
825,France,Male,34,9.0,0.0,2,1,1,31933.06,0
585,Germany,Female,28,9.0,135337.49,2,1,1,40385.61,0
697,France,Female,42,1.0,0.0,1,1,0,1262.83,1
731,Spain,Male,70,3.0,0.0,2,1,1,141180.66,0
620,France,Male,36,8.0,0.0,2,1,1,145937.99,0
705,France,Male,25,9.0,0.0,2,0,1,112331.19,0
610,France,Male,40,9.0,0.0,1,1,1,149602.54,0
546,Germany,Female,25,3.0,132837.7,1,1,0,131647.31,0
717,France,Female,28,1.0,90537.16,1,0,1,74800.99,0
548,Germany,Male,49,6.0,108437.89,1,0,0,127022.87,1
588,France,Female,34,3.0,120777.88,1,1,1,131729.52,0
584,France,Male,31,5.0,0.0,2,1,0,31474.27,0
565,France,Female,40,2.0,0.0,2,1,1,129956.13,0
725,France,Male,44,5.0,0.0,1,1,1,117356.14,0
642,France,Female,39,4.0,0.0,1,1,1,76821.24,0
773,Spain,Male,37,2.0,103195.2,2,1,0,178268.36,0
694,France,Male,38,1.0,0.0,2,0,1,156858.2,0
691,France,Male,58,3.0,0.0,1,0,1,194930.3,1
698,France,Male,38,2.0,130015.24,1,1,1,41595.3,0
694,Germany,Female,37,8.0,98218.04,2,1,0,182354.46,1
679,Germany,Female,30,4.0,77949.69,1,1,1,121151.46,0
624,France,Female,38,3.0,0.0,2,1,1,163666.85,0
608,Germany,Male,44,7.0,114203.47,1,1,1,77830.36,1
427,France,Male,29,1.0,141325.56,1,1,1,93839.3,0
563,France,Male,22,3.0,137583.04,1,0,1,5791.85,0
850,Germany,Female,36,0.0,136980.23,2,1,1,99019.65,0
775,France,Male,28,9.0,111167.7,1,1,0,149331.01,0
612,Spain,Male,39,5.0,170288.38,1,1,1,59601.15,0
609,Spain,Female,43,6.0,86053.52,2,1,1,113276.46,1
635,Germany,Male,53,8.0,117005.55,1,0,1,123646.57,1
850,Germany,Male,36,5.0,119984.07,1,1,0,191535.11,1
668,Spain,Male,45,4.0,102486.21,2,1,1,158379.25,0
685,Spain,Male,31,10.0,135213.71,1,1,1,125777.28,0
461,Germany,Female,34,5.0,63663.93,1,0,1,167784.28,0
508,Germany,Female,41,5.0,82161.7,2,1,0,187776.49,0
485,Germany,Male,51,7.0,144244.59,2,1,0,51113.14,0
547,Germany,Male,49,8.0,121537.71,2,1,0,46521.45,1
690,France,Female,36,6.0,110480.48,1,0,0,81292.33,0
589,France,Male,37,5.0,0.0,1,1,0,61324.87,0
789,France,Male,27,6.0,0.0,2,1,0,103603.65,0
667,Spain,Male,71,4.0,137260.78,1,0,1,94433.08,1
637,Germany,Female,39,9.0,137843.8,1,1,1,117622.8,1
637,France,Male,41,2.0,0.0,2,0,1,102515.42,0
692,France,Male,30,2.0,0.0,2,0,1,130486.57,0
694,France,Male,34,5.0,127900.03,1,1,0,101737.8,0
565,France,Male,38,5.0,0.0,2,0,1,80630.32,0
602,France,Male,49,0.0,191808.73,1,0,0,97640.2,0
580,France,Female,56,1.0,131368.3,1,1,0,106918.67,1
624,France,Female,23,5.0,0.0,2,0,0,132418.59,0
664,France,Male,24,7.0,0.0,1,0,1,35611.35,0
498,Germany,Male,45,7.0,109200.74,2,0,1,165990.44,0
662,Germany,Male,30,5.0,115286.68,2,1,1,149587.92,0
781,France,Male,23,2.0,107433.48,1,1,0,173843.21,0
557,France,Female,32,6.0,184686.41,2,1,0,14956.44,0
525,Spain,Female,47,6.0,118560.0,1,1,0,82522.61,1
584,France,Male,35,9.0,0.0,2,1,0,192381.21,0
498,Germany,Male,25,8.0,121702.73,1,1,1,132210.49,0
778,Germany,Female,33,4.0,111063.73,2,1,0,83556.65,0
460,Germany,Female,35,8.0,102742.91,2,1,1,189339.6,0
793,Spain,Male,38,8.0,0.0,2,1,0,88225.02,0
613,France,Male,40,7.0,124339.9,1,0,0,193309.58,0
481,France,Female,57,9.0,0.0,3,1,1,169719.35,1
780,Germany,Male,71,9.0,142550.25,2,1,1,122506.78,0
518,France,Male,38,3.0,90957.81,1,0,1,162304.59,0
772,Germany,Male,30,6.0,99785.28,2,0,0,197238.03,0
635,France,Male,29,1.0,0.0,1,0,1,24865.54,0
632,Germany,Male,30,1.0,58668.02,1,1,1,78670.52,0
594,France,Male,35,2.0,133853.27,1,1,1,65361.66,0
739,Germany,Male,58,1.0,110597.76,1,0,1,160122.66,1
500,France,Female,34,4.0,0.0,2,1,0,12833.96,0
729,Spain,Female,42,7.0,0.0,2,1,0,58268.2,1
714,Spain,Male,25,2.0,0.0,1,1,1,132979.43,0
769,Germany,Female,34,7.0,137239.17,1,1,1,71379.92,1
663,France,Male,45,5.0,83195.12,1,1,1,48682.1,0
633,France,Male,25,1.0,0.0,1,1,0,100598.98,0
596,France,Male,42,7.0,0.0,2,1,1,121568.37,0
650,France,Female,43,6.0,0.0,2,1,1,16301.91,0
543,France,Female,67,0.0,128843.67,1,1,1,134612.48,0
782,France,Male,32,9.0,0.0,1,1,1,87566.97,0
656,Spain,Female,40,10.0,167878.5,1,0,1,151887.16,0
680,Germany,Female,51,5.0,143139.87,1,0,0,47795.43,1
850,Germany,Male,41,1.0,176958.46,2,0,1,125806.3,0
534,France,Female,53,7.0,0.0,2,1,1,80619.17,0
573,Spain,Male,33,2.0,160777.9,1,1,1,149536.15,0
686,France,Male,32,6.0,0.0,2,1,1,179093.26,0
709,France,Female,45,3.0,104118.5,1,0,1,174032.0,0
786,France,Female,62,8.0,0.0,1,1,1,165702.64,0
506,France,Female,57,6.0,0.0,2,0,1,194421.12,1
717,Spain,Female,39,6.0,0.0,2,1,0,93275.61,0
649,France,Male,46,5.0,0.0,2,1,1,76946.6,0
646,France,Male,18,10.0,0.0,2,0,1,52795.15,0
761,France,Male,36,9.0,127637.92,1,1,1,81062.93,0
683,France,Male,72,3.0,140997.26,1,0,1,52876.41,0
777,France,Female,28,2.0,134571.5,1,0,1,118313.38,0
557,Spain,Male,48,10.0,0.0,2,1,1,185094.48,0
675,France,Male,39,1.0,0.0,2,1,0,153129.22,0
677,Spain,Female,34,10.0,171671.9,1,1,1,50777.77,0
564,France,Female,33,4.0,135946.26,1,1,0,63170.0,0
680,Spain,Male,42,0.0,0.0,1,1,0,136377.21,0
516,France,Female,40,9.0,0.0,2,0,1,33266.29,0
445,France,Female,33,7.0,0.0,2,1,0,122625.68,0
627,Germany,Male,30,3.0,128770.88,2,1,1,40199.01,0
472,France,Female,37,1.0,0.0,2,1,1,48357.9,0
629,France,Female,61,3.0,0.0,2,1,1,133672.61,0
690,France,Female,26,3.0,118097.87,1,1,0,61257.83,0
850,France,Female,35,1.0,211774.31,1,1,0,188574.12,1
818,Germany,Female,72,8.0,135290.42,2,1,1,63729.72,0
606,France,Female,39,3.0,0.0,2,1,0,50560.45,1
725,Germany,Male,45,8.0,116917.07,1,0,0,173464.43,1
612,France,Female,33,8.0,0.0,1,0,0,142797.5,1
666,Germany,Male,71,1.0,53013.29,2,1,1,112222.64,0
850,Germany,Male,41,7.0,60880.68,1,1,0,31825.84,0
705,France,Male,32,7.0,0.0,2,1,0,7921.57,0
533,Germany,Female,49,1.0,102286.6,3,1,0,69409.37,1
774,Spain,Male,32,9.0,0.0,2,1,0,10604.48,0
727,Spain,Female,52,2.0,154733.97,1,1,0,80259.67,1
741,France,Male,37,9.0,105261.76,2,1,1,149503.54,0
835,France,Male,23,9.0,0.0,1,1,0,19793.73,1
686,Germany,Male,26,1.0,57422.62,1,1,1,79189.4,0
556,Spain,Male,38,2.0,115463.16,1,1,0,150679.65,0
741,France,Male,38,9.0,0.0,2,1,0,14379.01,0
574,France,Female,39,5.0,119013.86,1,1,0,103421.91,0
545,Spain,Female,74,7.0,0.0,2,1,1,161326.73,0
726,France,Female,34,0.0,185734.75,1,1,1,102036.82,0
802,Spain,Male,41,6.0,0.0,2,1,0,47322.05,0
597,France,Male,41,4.0,153198.23,1,1,1,92090.36,0
760,France,Male,39,6.0,178585.46,1,1,0,67131.3,1
549,France,Female,38,4.0,107283.4,1,0,0,157442.75,0
689,Spain,Female,28,5.0,95328.6,1,1,0,6129.61,1
663,France,Male,34,7.0,0.0,2,1,1,180427.24,0
765,France,Male,34,9.0,91835.16,1,0,0,138280.17,0
790,France,Female,31,9.0,0.0,2,1,0,84126.75,0
764,France,Female,24,7.0,106234.02,1,0,0,115676.38,0
748,France,Female,49,7.0,29602.08,1,0,0,163550.58,1
804,France,Female,50,4.0,0.0,1,1,1,8546.87,1
773,Germany,Male,43,8.0,81844.91,2,1,1,35908.46,0
523,Spain,Male,32,4.0,0.0,2,1,0,167848.02,0
437,Spain,Male,28,2.0,109161.25,1,1,0,152987.42,0
674,France,Male,46,2.0,174701.05,1,1,0,90189.72,1
651,Germany,Male,34,2.0,90355.12,2,0,0,193597.94,0
454,France,Male,34,4.0,0.0,2,1,0,198817.72,0
459,Germany,Male,46,7.0,110356.42,1,1,0,4969.13,1
682,Germany,Male,36,5.0,72373.62,2,1,0,36895.99,0
679,France,Female,30,1.0,112543.42,1,1,1,179435.21,0
741,Spain,Male,39,7.0,143637.58,2,0,1,174227.66,0
751,France,Male,29,3.0,159597.45,1,1,0,39934.41,0
617,Germany,Female,51,10.0,167273.71,1,0,0,93439.75,1
523,Germany,Male,41,0.0,119276.31,1,0,0,122284.38,1
715,France,Female,41,8.0,56214.85,2,0,0,92982.61,1
833,France,Male,30,1.0,0.0,2,1,0,141860.62,0
632,Spain,Male,38,1.0,120599.21,1,1,0,92816.86,0
848,Spain,Male,22,7.0,120811.89,1,1,1,185510.34,0
680,Spain,Male,35,9.0,0.0,2,0,0,143774.06,0
570,Germany,Female,57,5.0,86568.75,1,0,1,103660.31,0
680,France,Male,33,2.0,108393.35,1,0,1,39057.67,0
635,Spain,Female,35,7.0,0.0,2,1,1,65951.65,0
790,France,Female,41,2.0,126619.27,1,1,0,198224.38,0
624,Spain,Female,38,8.0,0.0,2,1,0,95403.41,0
567,France,Female,26,2.0,0.0,2,1,1,78651.55,0
748,France,Male,38,4.0,115221.36,1,0,1,70956.75,0
533,Germany,Female,22,10.0,115743.6,1,0,0,43852.05,0
634,Germany,Male,37,1.0,89696.84,2,1,1,193179.88,0
567,France,Female,37,7.0,0.0,2,1,1,28690.9,0
570,France,Male,39,10.0,129674.89,2,1,0,80552.36,0
745,Germany,Male,48,10.0,96048.55,1,1,0,74510.65,0
550,France,Female,40,5.0,114354.95,1,1,0,54018.93,0
569,Spain,Male,34,0.0,151839.26,1,1,0,102299.81,1
680,France,Male,31,10.0,113292.17,1,1,1,122639.73,0
540,Germany,Female,42,9.0,87271.41,2,1,0,172572.64,0
523,France,Male,34,2.0,161588.89,1,1,1,51358.66,0
842,Spain,Male,46,9.0,0.0,1,0,0,17268.02,0
613,France,Female,45,1.0,187841.99,2,1,1,147224.27,0
807,Spain,Female,28,7.0,165969.26,3,1,0,156122.13,1
690,France,Female,42,3.0,92578.14,2,0,0,70810.6,0
531,France,Male,31,3.0,96288.26,1,1,0,56794.73,0
534,Spain,Male,51,3.0,0.0,2,0,1,20856.31,0
682,France,Male,28,10.0,200724.96,1,0,1,82872.64,1
682,France,Male,30,4.0,0.0,1,0,1,161465.31,0
689,France,Male,39,4.0,0.0,2,1,0,196112.45,0
667,Germany,Female,42,10.0,64404.26,2,0,0,26022.37,0
752,Germany,Female,42,1.0,65046.08,2,0,1,140139.28,0
634,Germany,Female,53,3.0,113781.5,2,1,1,106345.05,1
528,Germany,Male,39,0.0,127631.62,1,0,1,22197.8,1
665,France,Male,52,3.0,0.0,1,1,0,116137.01,1
794,France,Female,62,9.0,123681.32,3,1,0,173586.63,1
685,Spain,Female,42,2.0,0.0,2,0,0,199992.48,0
703,France,Male,50,8.0,160139.59,2,1,1,79314.1,0
543,France,Male,36,6.0,0.0,2,1,0,176728.28,0
779,France,Female,29,3.0,46388.16,3,1,0,127939.26,1
705,Germany,Male,41,4.0,72252.64,2,1,1,142514.66,0
726,Germany,Male,30,7.0,92847.59,1,1,0,146154.06,0
748,Spain,Male,36,4.0,141573.55,1,1,0,82158.14,0
634,France,Female,36,1.0,69518.95,1,1,0,116238.39,0
731,Spain,Female,26,3.0,0.0,2,1,0,37697.29,0
582,Spain,Male,33,4.0,0.0,2,0,1,72970.93,0
654,France,Male,29,2.0,91955.61,1,1,0,37065.66,0
630,France,Male,34,1.0,0.0,2,1,1,114006.35,0
604,France,Male,31,6.0,134837.58,1,1,0,192029.19,0
606,Germany,Male,27,9.0,130274.26,2,1,0,147533.09,0
763,France,Male,67,1.0,149436.73,2,0,1,106282.74,0
746,France,Female,32,4.0,0.0,2,1,1,72909.75,0
724,Germany,Male,33,4.0,88046.88,1,0,1,186942.49,1
710,Germany,Female,62,9.0,148214.36,1,1,0,48571.14,1
749,Germany,Male,46,10.0,78136.36,2,1,1,73470.98,0
771,France,Male,27,2.0,0.0,2,1,1,199527.34,0
667,Germany,Male,32,0.0,103846.65,1,1,0,20560.69,0
647,France,Male,41,4.0,138937.35,1,1,1,101617.64,1
632,Germany,Male,41,8.0,127205.32,4,1,0,93874.87,1
710,Germany,Male,45,9.0,108231.37,1,1,1,188574.08,0
608,France,Male,33,4.0,0.0,1,0,1,130474.03,0
779,Germany,Female,37,2.0,128389.63,1,1,1,6589.16,1
610,France,Male,36,4.0,129440.3,2,1,0,102638.35,0
684,France,Male,54,6.0,0.0,2,1,1,94888.6,0
809,Germany,Female,42,6.0,64497.94,3,0,1,182436.81,1
584,Spain,Male,36,4.0,82696.09,2,0,0,83058.14,0
734,France,Male,43,7.0,107805.67,1,0,0,182505.68,0
734,Spain,Female,39,3.0,92636.96,2,1,1,125671.29,0
672,France,Female,45,9.0,0.0,1,1,1,92027.69,1
709,France,Female,32,2.0,0.0,2,0,0,109681.29,0
583,France,Male,24,9.0,135125.28,1,0,0,89801.9,0
736,Germany,Female,25,9.0,81732.88,2,1,0,136497.28,0
561,Spain,Female,33,6.0,0.0,2,1,0,45261.47,0
670,Spain,Female,29,9.0,0.0,2,1,0,27359.19,0
581,Spain,Female,31,6.0,0.0,2,1,0,188377.21,0
688,France,Male,38,7.0,148045.68,1,1,0,175479.92,1
545,Germany,Female,60,7.0,128981.07,1,0,1,176924.21,1
541,France,Male,37,9.0,118636.92,1,1,1,73551.44,0
679,France,Female,44,6.0,118742.74,2,1,0,1568.91,0
558,France,Female,47,9.0,0.0,2,1,0,103787.28,0
537,Spain,Female,38,1.0,96939.06,1,1,1,102606.92,0
580,Spain,Female,65,1.0,0.0,2,0,1,103182.46,0
712,France,Female,27,2.0,133009.51,1,1,0,126809.15,0
813,Germany,Female,36,6.0,98088.09,1,0,1,26687.22,1
737,Germany,Male,43,8.0,96353.8,1,0,0,10209.8,0
588,Germany,Female,40,10.0,125534.51,1,1,0,121504.18,1
743,France,Female,46,9.0,0.0,1,1,0,113436.08,0
629,France,Male,31,6.0,0.0,2,1,0,93881.75,0
619,France,Male,39,5.0,0.0,2,1,1,158444.61,0
593,France,Female,35,6.0,133489.12,2,1,1,78101.29,0
653,France,Male,33,1.0,0.0,2,0,0,53379.52,0
744,France,Male,29,1.0,0.0,1,0,0,82422.97,0
529,France,Female,31,7.0,0.0,2,1,1,175697.87,0
729,France,Female,36,8.0,109106.8,1,0,0,121311.12,0
645,Germany,Female,41,2.0,138881.04,1,1,0,129936.53,1
623,France,Female,34,9.0,0.0,1,1,0,24255.21,0
642,France,Female,40,7.0,0.0,2,1,0,183963.34,0
608,France,Female,33,4.0,0.0,1,1,0,79304.38,1
580,Germany,Male,35,9.0,121355.19,1,0,1,35671.45,0
581,France,Male,30,1.0,0.0,2,1,0,199464.08,0
410,France,Male,33,6.0,125789.69,1,0,0,66333.56,1
584,Germany,Female,29,7.0,105204.01,1,0,1,138490.03,0
682,Germany,Female,43,7.0,111094.05,2,1,1,64679.3,0
746,France,Female,21,8.0,166883.07,2,0,1,194563.65,0
658,Germany,Female,31,3.0,133003.03,1,0,1,146339.27,1
745,Spain,Female,31,1.0,124328.84,1,1,1,140451.52,0
768,France,Male,42,5.0,0.0,3,0,0,60686.4,0
688,France,Female,51,5.0,0.0,1,1,0,91624.11,1
590,Spain,Male,34,0.0,65812.35,2,0,1,160346.3,0
707,France,Male,47,3.0,0.0,2,1,0,174303.29,0
641,France,Female,38,3.0,0.0,2,1,0,116466.19,0
850,France,Female,62,1.0,124678.35,1,1,0,70916.0,1
616,France,Male,46,2.0,0.0,2,1,0,137136.46,0
738,Spain,Male,38,5.0,177997.07,1,0,1,19233.41,0
593,France,Female,29,2.0,152265.43,1,1,0,34004.44,0
556,France,Male,35,10.0,0.0,2,1,1,192751.18,0
703,France,Female,45,5.0,0.0,2,1,0,131906.44,0
546,Germany,Female,42,9.0,86351.85,2,1,0,57380.13,0
547,Germany,Male,41,3.0,151191.31,1,1,0,175295.89,1
710,Spain,Male,62,3.0,131078.42,2,1,0,119348.76,1
520,Germany,Male,61,8.0,133802.29,2,1,1,90304.01,0
679,Germany,Male,38,7.0,110555.37,2,1,0,46522.68,0
608,France,Female,30,8.0,0.0,2,1,0,128875.86,0
832,France,Female,27,10.0,98590.25,1,1,0,30912.89,0
828,Spain,Male,28,8.0,134766.85,1,1,0,79355.87,0
698,Germany,Male,44,10.0,116363.37,2,1,0,198059.16,0
590,France,Male,32,9.0,0.0,2,1,0,138889.15,0
718,Spain,Female,49,10.0,82321.88,1,0,1,11144.4,0
706,Germany,Female,47,10.0,144090.42,1,1,0,140938.95,1
705,Germany,Female,43,7.0,79974.55,1,1,1,103108.33,0
713,France,Female,42,3.0,0.0,2,0,0,82565.01,0
657,Spain,Female,27,8.0,0.0,2,0,0,6468.24,0
682,France,Female,42,6.0,0.0,1,0,1,91981.85,1
696,France,Female,25,8.0,126442.59,1,1,0,121904.44,0
679,France,Female,33,9.0,112528.65,2,1,0,177362.45,0
425,Spain,Female,39,5.0,0.0,2,1,0,140941.47,0
493,France,Female,36,5.0,148667.81,2,1,0,56092.51,0
536,Spain,Male,53,2.0,143923.96,1,1,0,2019.78,1
651,France,Male,40,10.0,0.0,2,1,1,147715.83,0
730,France,Female,34,5.0,74197.38,2,1,0,96875.52,0
490,Spain,Male,31,3.0,145260.23,1,0,1,114066.77,0
694,France,Male,39,5.0,77652.4,1,1,1,25407.59,0
640,France,Female,33,5.0,167298.42,1,0,1,145381.65,0
778,Germany,Male,41,7.0,139706.31,1,1,0,63337.19,0
640,France,Female,67,3.0,0.0,1,0,1,42964.63,0
516,France,Female,46,1.0,104947.72,1,1,0,115789.25,1
539,France,Female,29,4.0,0.0,2,1,1,100919.19,0
695,Spain,Male,32,9.0,0.0,3,0,1,38533.79,0
666,France,Female,36,8.0,0.0,1,0,1,158666.99,0
609,Spain,Male,34,5.0,140694.78,2,1,0,46266.63,0
741,France,Female,60,5.0,0.0,1,1,1,38914.51,0
555,France,Male,51,5.0,0.0,3,1,0,189122.89,1
651,France,Female,39,6.0,0.0,1,1,0,24176.44,0
635,Germany,Female,48,4.0,81556.89,2,1,0,191914.37,0
705,Germany,Male,35,4.0,136496.12,2,1,0,116672.02,0
452,Germany,Male,33,7.0,153663.27,1,1,0,111868.23,0
528,Germany,Female,46,9.0,135555.66,1,1,0,133146.03,1
472,Spain,Male,40,4.0,0.0,1,1,0,70154.22,0
639,Spain,Female,39,10.0,141789.15,1,1,0,92455.96,0
654,Germany,Female,32,1.0,114510.85,1,1,1,126143.23,0
684,Germany,Male,35,6.0,99967.76,1,1,1,176882.08,0
686,Germany,Female,56,5.0,111642.08,1,1,1,80553.87,0
771,France,Female,41,10.0,108309.0,4,1,1,137510.41,1
791,France,Male,37,2.0,163789.49,2,1,0,75832.53,0
426,France,Female,34,3.0,0.0,2,1,1,61230.83,0
773,Spain,Male,51,4.0,0.0,2,0,0,123587.83,1
626,Germany,Male,27,4.0,115084.53,2,0,1,26907.43,0
809,France,Male,36,9.0,68881.59,2,0,1,109135.11,0
620,Germany,Female,25,3.0,137712.01,1,1,1,76197.05,0
695,France,Female,23,1.0,0.0,2,1,1,141756.32,0
741,Spain,Male,50,1.0,78737.61,1,1,1,13018.96,0
786,France,Male,34,9.0,0.0,2,1,0,144517.19,0
733,France,Female,44,6.0,168165.84,1,0,1,197193.49,0
520,France,Female,29,8.0,95947.76,1,1,0,4696.44,0
629,Spain,Male,39,5.0,0.0,2,0,0,116748.14,0
622,France,Female,35,5.0,0.0,2,1,0,51112.8,0
775,France,Male,42,6.0,133970.22,2,0,1,187839.9,0
760,Spain,Female,57,1.0,0.0,2,1,1,25101.17,0
752,Germany,Male,32,9.0,115587.49,2,0,1,101677.46,0
762,France,Male,29,6.0,141389.06,1,1,0,54122.89,0
499,Germany,Male,36,5.0,131142.53,2,1,0,174918.46,0
719,Spain,Male,35,3.0,122964.88,1,1,1,138231.7,0
624,Spain,Female,36,10.0,0.0,2,0,1,186180.42,0
549,Spain,Female,39,7.0,0.0,1,0,0,81259.25,1
687,Germany,Male,41,10.0,134318.21,2,1,1,198064.52,0
697,Germany,Female,74,3.0,108071.36,2,1,1,16445.79,0
763,France,Female,38,10.0,152582.2,2,0,0,31892.82,0
556,France,Female,36,0.0,134208.22,1,0,1,177670.57,0
647,France,Female,42,9.0,0.0,2,1,1,51362.82,0
560,France,Female,27,5.0,0.0,2,1,0,131919.48,0
527,Germany,Male,58,3.0,137318.42,1,1,1,126144.96,0
537,Germany,Male,48,4.0,131834.8,1,1,0,166476.95,1
850,France,Male,58,8.0,156652.13,1,0,0,25899.21,1
411,France,Male,29,0.0,59697.17,2,1,1,53483.21,0
719,Spain,Female,40,0.0,0.0,2,1,0,182224.14,0
662,France,Male,64,0.0,98848.19,1,0,1,42730.12,0
589,Germany,Female,50,5.0,144895.05,2,1,1,34941.23,0
652,France,Male,38,6.0,0.0,2,1,1,145700.22,0
758,France,Male,26,4.0,155739.76,1,1,0,171552.02,0
630,Spain,Female,31,1.0,0.0,2,1,1,169802.73,0
648,France,Female,54,9.0,120633.42,1,0,0,5924.38,1
738,Germany,Female,40,1.0,115409.18,2,0,0,180456.8,0
721,Spain,Male,38,7.0,0.0,1,0,1,53534.8,0
544,France,Female,21,10.0,161525.96,2,1,0,9262.77,0
749,Germany,Male,66,6.0,182532.23,2,1,1,195429.92,0
573,Germany,Male,31,0.0,134644.19,1,1,1,70381.49,0
664,France,Male,43,9.0,189026.53,2,1,1,56099.86,0
691,Germany,Female,41,8.0,109153.96,3,1,1,148848.76,1
688,Germany,Male,26,8.0,146133.39,1,1,1,175296.76,0
658,Spain,Female,32,5.0,145553.07,1,1,1,31484.76,0
610,France,Female,25,2.0,0.0,2,1,0,123723.83,0
792,France,Male,31,6.0,71269.89,2,0,1,125912.77,0
711,France,Female,25,7.0,0.0,3,1,1,9679.28,0
609,Germany,Male,31,9.0,103837.75,1,1,1,150218.11,0
484,Germany,Female,55,8.0,149349.58,3,0,0,137519.92,1
514,France,Male,32,8.0,0.0,2,1,0,95857.18,0
666,France,Male,47,2.0,0.0,1,1,0,35046.97,1
685,Spain,Male,31,7.0,122449.31,2,1,1,180769.55,0
587,Spain,Male,51,3.0,83739.32,1,0,1,148798.45,0
648,France,Female,43,7.0,139972.18,1,1,0,143668.58,0
655,France,Male,28,10.0,0.0,2,0,1,126565.21,0
577,Germany,Female,59,7.0,111396.97,1,0,1,191070.01,0
850,Spain,Male,39,8.0,0.0,2,1,1,37090.44,0
625,Spain,Female,31,8.0,0.0,2,1,0,151843.54,0
705,France,Male,25,3.0,113736.27,1,0,1,196864.61,0
627,France,Female,32,6.0,0.0,1,1,0,106851.7,0
614,Germany,Female,39,0.0,125997.22,1,1,1,128049.34,1
624,Germany,Female,35,0.0,180303.24,2,1,0,163587.9,0
655,Spain,Female,35,1.0,82231.51,2,1,0,88798.02,0
717,Spain,Female,34,1.0,0.0,2,1,0,119313.74,0
638,Germany,Male,62,4.0,108716.59,2,1,1,74241.09,0
574,Germany,Male,33,3.0,129834.67,1,1,0,193131.42,0
619,France,Female,40,10.0,0.0,1,1,1,147093.84,1
598,France,Male,47,2.0,0.0,2,1,1,186116.54,0
564,France,Female,53,2.0,45472.28,1,1,1,41055.71,1
620,Spain,Male,21,9.0,0.0,2,0,0,154882.79,0
617,France,Female,30,8.0,0.0,1,1,1,92621.9,0
743,France,Male,39,6.0,0.0,2,1,0,44265.28,0
751,France,Female,39,3.0,0.0,2,1,1,84175.34,0
702,France,Male,45,2.0,74989.58,1,1,1,171014.69,0
686,France,Male,38,0.0,138131.34,1,0,1,115927.85,0
730,Spain,Male,62,2.0,0.0,2,1,1,186489.95,0
634,Germany,Female,37,7.0,143258.85,2,1,0,192721.98,0
623,France,Female,24,5.0,0.0,2,1,0,116160.04,0
669,Spain,Male,22,10.0,0.0,2,1,0,176163.74,0
593,Spain,Male,27,10.0,0.0,3,0,0,94620.0,1
694,France,Female,38,1.0,195926.39,1,1,1,85522.84,0
595,France,Female,39,9.0,136422.41,1,1,1,151757.81,0
535,Germany,Male,48,5.0,134542.73,1,1,1,58203.67,1
651,Germany,Female,41,4.0,133432.59,1,0,1,151303.48,0
649,Spain,Female,32,7.0,0.0,1,1,0,28797.32,0
701,France,Female,42,6.0,86167.82,1,1,0,153342.38,0
663,Spain,Male,30,4.0,0.0,3,1,0,101371.05,0
811,Germany,Female,28,4.0,167738.82,2,1,1,9903.42,0
646,Germany,Male,46,1.0,170826.55,2,1,0,45041.32,0
678,Spain,Female,39,6.0,0.0,1,0,1,185366.56,0
652,Spain,Male,37,0.0,0.0,2,1,0,68789.93,0
778,France,Female,65,7.0,0.0,1,1,1,77867.23,0
675,Germany,Female,29,8.0,121326.42,1,1,0,133457.52,0
474,France,Female,30,6.0,0.0,2,0,0,63158.22,0
582,France,Male,39,5.0,0.0,2,1,1,129892.93,0
647,Spain,Female,64,1.0,91216.0,1,1,1,41800.18,0
496,Spain,Female,43,3.0,0.0,2,0,1,199505.53,0
761,France,Male,31,7.0,0.0,3,1,1,166698.18,0
587,France,Male,40,6.0,0.0,4,0,1,106174.7,1
668,Spain,Male,34,0.0,0.0,1,0,0,99984.86,0
766,Spain,Male,41,6.0,99208.46,2,1,0,62402.38,0
528,France,Male,31,9.0,120962.59,1,1,0,5419.31,0
781,Germany,Female,48,9.0,82794.18,1,1,0,124720.68,1
801,Spain,Female,46,6.0,0.0,2,1,1,170008.74,0
616,Spain,Male,71,4.0,0.0,2,1,1,173599.38,0
651,Germany,Female,24,7.0,40224.7,1,1,1,178341.33,0
592,France,Female,27,4.0,0.0,2,1,1,183569.25,0
524,France,Male,30,1.0,0.0,2,1,0,126812.85,0
699,France,Male,39,9.0,0.0,1,1,0,80963.92,0
690,France,Male,29,5.0,0.0,2,1,0,108577.97,0
594,France,Female,56,4.0,0.0,1,1,0,26215.85,1
690,Spain,Female,30,5.0,0.0,2,0,1,78700.03,0
624,France,Male,36,6.0,0.0,2,0,0,84635.64,0
826,France,Male,55,6.0,115285.85,1,1,0,140126.17,0
619,France,Female,30,7.0,70729.17,1,1,1,160948.87,0
711,France,Female,29,3.0,0.0,2,0,1,3234.8,0
671,Spain,Female,34,10.0,0.0,1,1,0,23235.38,0
661,France,Male,33,9.0,0.0,2,1,1,84174.81,0
662,France,Male,34,2.0,0.0,2,0,1,21497.27,0
775,Spain,Male,27,4.0,0.0,1,1,1,40807.26,0
593,Spain,Male,26,9.0,76226.9,1,1,0,167564.82,0
